2.991831118404617882e+03  1.027221202850341797e+00
2.991851550611703715e+03  1.015640616416931152e+00
2.991871982618329639e+03  1.024651050567626953e+00
2.991892414724490664e+03  1.034155130386352539e+00
2.991912846930179512e+03  1.041852593421936035e+00
2.991953711039706832e+03  1.064133882522583008e+00
2.991974143243998697e+03  1.081664204597473145e+00
2.991994575247364992e+03  1.095549464225769043e+00
2.992015007350732049e+03  1.080755949020385742e+00
2.992035439553161268e+03  1.064954519271850586e+00
2.992055871555130580e+03  1.045401215553283691e+00
2.992076303656634991e+03  1.047956943511962891e+00
2.992096735857667227e+03  1.062376976013183594e+00
2.992117167858239554e+03  1.065257072448730469e+00
2.992137599958346982e+03  1.056241273880004883e+00
2.992158032157982234e+03  1.050682425498962402e+00
2.992178464257158339e+03  1.032170414924621582e+00
2.992198896255402360e+03  1.012762427330017090e+00
2.992219328453640628e+03  1.007087469100952148e+00
2.992239760550954088e+03  9.971354007720947266e-01
2.992260192548266787e+03  9.848188161849975586e-01
2.992280624744642409e+03  9.744104146957397461e-01
2.992301056840558886e+03  9.738430976867675781e-01
2.992321488836008939e+03  9.714745283126831055e-01
2.992341921030987578e+03  9.668759107589721680e-01
2.992362353125507070e+03  9.725907444953918457e-01
2.992382785119560140e+03  9.851820468902587891e-01
2.992403217313141795e+03  1.009275078773498535e+00
2.992444081398920389e+03  1.024915814399719238e+00
2.992464513590639399e+03  1.016393303871154785e+00
2.992484945582364162e+03  1.022757887840270996e+00
2.992505377673158364e+03  1.034954786300659180e+00
2.992525809863480390e+03  1.037616133689880371e+00
2.992546241953808931e+03  1.037231087684631348e+00
2.992566673943205387e+03  1.048432111740112305e+00
2.992587106132130430e+03  1.069785356521606445e+00
2.992607538220596325e+03  1.083477497100830078e+00
2.992627970208595798e+03  1.079473137855529785e+00
2.992648402396123856e+03  1.087611556053161621e+00
2.992668834483192768e+03  1.108848810195922852e+00
2.992689266669796780e+03  1.088268756866455078e+00
2.992709698655460670e+03  1.072975873947143555e+00
2.992730130741132598e+03  1.063982844352722168e+00
2.992750562926339626e+03  1.050030946731567383e+00
2.992770994910606532e+03  1.053937792778015137e+00
2.992791426994881476e+03  1.054161906242370605e+00
2.992811859178225859e+03  1.057690739631652832e+00
2.992832291161095782e+03  1.057563185691833496e+00
2.992852723243973742e+03  1.064394831657409668e+00
2.992873155425921141e+03  1.068230867385864258e+00
2.992893587407394079e+03  1.068235158920288086e+00
2.992934451668959809e+03  1.073993206024169922e+00
2.992954883649035764e+03  1.069562077522277832e+00
2.992975315728654095e+03  1.049472928047180176e+00
2.992995747907341865e+03  1.037199616432189941e+00
2.993016179986021598e+03  1.036623120307922363e+00
2.993036611964242184e+03  1.027397751808166504e+00
2.993057044141532970e+03  1.022870898246765137e+00
2.993077476218815718e+03  1.020797133445739746e+00
2.993097908195173659e+03  1.013717412948608398e+00
2.993118340371533122e+03  1.010178208351135254e+00
2.993138772346952464e+03  1.011837959289550781e+00
2.993159204421914183e+03  1.013431787490844727e+00
2.993179636596411001e+03  1.005783438682556152e+00
2.993200068570433359e+03  9.911515116691589355e-01
2.993220500644463755e+03  9.860202074050903320e-01
2.993240932817563589e+03  9.785372018814086914e-01
2.993261364790188964e+03  9.773335456848144531e-01
2.993281796861891053e+03  9.747461676597595215e-01
2.993302229033593903e+03  9.716119766235351562e-01
2.993322661004822294e+03  9.785382747650146484e-01
2.993363525245898927e+03  9.879903197288513184e-01
2.993383957315265434e+03  9.811896681785583496e-01
2.993424821453081677e+03  9.706318974494934082e-01
2.993445253521516861e+03  9.770559668540954590e-01
2.993465685489027237e+03  9.795470237731933594e-01
2.993486117656073475e+03  9.737225770950317383e-01
2.993506549723111675e+03  9.777378439903259277e-01
2.993526981689225067e+03  9.811620712280273438e-01
2.993547413854874321e+03  9.776545166969299316e-01
2.993567845920049876e+03  9.859956502914428711e-01
2.993588277884766285e+03  9.914088845252990723e-01
2.993608710049018555e+03  9.876394867897033691e-01
2.993629142112797126e+03  9.787914752960205078e-01
2.993670006238971837e+03  9.858363270759582520e-01
2.993690438301353424e+03  9.954984784126281738e-01
2.993710870363276626e+03  9.873788356781005859e-01
2.993731302424268506e+03  9.735996723175048828e-01
2.993751734485253110e+03  9.720355868339538574e-01
2.993772166545779328e+03  9.626598954200744629e-01
2.993792598605374224e+03  9.564685225486755371e-01
2.993813030664961843e+03  9.534142017364501953e-01
2.993833462723625416e+03  9.463978409767150879e-01
2.993853894882282475e+03  9.448764920234680176e-01
2.993874326840013964e+03  9.438521862030029297e-01
2.993894758997746976e+03  9.404012560844421387e-01
2.993915190954547143e+03  9.403834342956542969e-01
2.993935623010875133e+03  9.396161437034606934e-01
2.993956055166745500e+03  9.535706043243408203e-01
2.993976487122607068e+03  9.466326236724853516e-01
2.993996919177545351e+03  9.445405602455139160e-01
2.994017351332018734e+03  9.569098949432373047e-01
2.994037783286024933e+03  9.538189172744750977e-01
2.994058215339558956e+03  9.532356262207031250e-01
2.994078647492635355e+03  9.514120817184448242e-01
2.994099079445237294e+03  9.591475129127502441e-01
2.994119511497381609e+03  9.598592519760131836e-01
2.994139943649061024e+03  9.582203030586242676e-01
2.994160375599807594e+03  9.587577581405639648e-01
2.994180807650547649e+03  9.607193470001220703e-01
2.994201239800830081e+03  9.602748155593872070e-01
2.994221671850638813e+03  9.577920436859130859e-01
2.994242103799522738e+03  9.585444927215576172e-01
2.994262535948408186e+03  9.553148746490478516e-01
2.994282967996354273e+03  9.522537589073181152e-01
2.994303399944306875e+03  9.527916312217712402e-01
2.994323832091795339e+03  9.584263563156127930e-01
2.994344264138344442e+03  9.629574418067932129e-01
2.994364696084900061e+03  9.722794294357299805e-01
2.994405560275677999e+03  9.825510978698730469e-01
2.994425992220836633e+03  9.760176539421081543e-01
2.994446424365065468e+03  9.745140671730041504e-01
2.994466856408820604e+03  9.739811420440673828e-01
2.994487288352116593e+03  9.668248891830444336e-01
2.994507720495414105e+03  9.630094766616821289e-01
2.994528152537772257e+03  9.614129066467285156e-01
2.994548584579672024e+03  9.629058837890625000e-01
2.994569016621106130e+03  9.617532491683959961e-01
2.994589448662067298e+03  9.600219726562500000e-01
2.994609880702570081e+03  9.597042202949523926e-01
2.994630312742607202e+03  9.700438976287841797e-01
2.994650744782171387e+03  9.695904850959777832e-01
2.994671176721276424e+03  9.666211009025573730e-01
2.994691608859917324e+03  9.681944251060485840e-01
2.994712040898084524e+03  9.706705212593078613e-01
2.994732472835792578e+03  9.714093208312988281e-01
2.994752904973036493e+03  9.601883888244628906e-01
2.994773337009806710e+03  9.527485966682434082e-01
2.994793768946117780e+03  9.399511218070983887e-01
2.994814201081964711e+03  9.303932785987854004e-01
2.994834633116872283e+03  9.280804991722106934e-01
2.994855065051786369e+03  9.325147867202758789e-01
2.994875497186236316e+03  9.358173608779907227e-01
2.994895929219746904e+03  9.316526651382446289e-01
2.994916361153264006e+03  9.255456328392028809e-01
2.994936793286316970e+03  9.214264154434204102e-01
2.994957225318430574e+03  9.199429154396057129e-01
2.994977657350551453e+03  9.141899347305297852e-01
2.994998089382206672e+03  9.114020466804504395e-01
2.995018521412923292e+03  9.128046035766601562e-01
2.995038953443647188e+03  9.134744405746459961e-01
2.995059385573440522e+03  9.153006076812744141e-01
2.995079817503225058e+03  9.103999137878417969e-01
2.995100249532086309e+03  9.083661437034606934e-01
2.995120681660948321e+03  9.043607115745544434e-01
2.995141113588870212e+03  8.979640603065490723e-01
2.995161545616800140e+03  8.935621976852416992e-01
2.995181977743799507e+03  8.846679925918579102e-01
2.995202409670790075e+03  8.823063373565673828e-01
2.995222841696857358e+03  8.810053467750549316e-01
2.995243273822925403e+03  8.840672969818115234e-01
2.995263705748053326e+03  8.928498029708862305e-01
2.995284137872724386e+03  8.924363851547241211e-01
2.995304569897394686e+03  8.927266597747802734e-01
2.995325001821125625e+03  8.901715278625488281e-01
2.995386297890006972e+03  8.725957870483398438e-01
2.995406730011884065e+03  8.676983714103698730e-01
2.995427162033294735e+03  8.651677966117858887e-01
2.995447593954697368e+03  8.669853210449218750e-01
2.995468026075177477e+03  8.678907752037048340e-01
2.995488458095191163e+03  8.756292462348937988e-01
2.995508890015196812e+03  8.725433945655822754e-01
2.995529322134279937e+03  8.740932345390319824e-01
2.995549754152896639e+03  8.723144531250000000e-01
2.995570186071039643e+03  8.774117231369018555e-01
2.995590618188725784e+03  8.747059106826782227e-01
2.995611050206411164e+03  8.613527417182922363e-01
2.995631482123157184e+03  8.572027683258056641e-01
2.995651914239446342e+03  8.479464054107666016e-01
2.995672346255269076e+03  8.339026570320129395e-01
2.995692778170618112e+03  8.267607688903808594e-01
2.995713210285975947e+03  8.326441049575805664e-01
2.995733642300401698e+03  8.305453658103942871e-01
2.995754074214353750e+03  8.190259337425231934e-01
2.995774506327848940e+03  8.119580745697021484e-01
2.995794938340877707e+03  8.057670593261718750e-01
2.995815370353433536e+03  8.021070361137390137e-01
2.995835802365996642e+03  8.006669282913208008e-01
2.995856234377628425e+03  7.979178428649902344e-01
2.995876666388787271e+03  7.966488599777221680e-01
2.995897098499488493e+03  7.909096479415893555e-01
2.995917530409715255e+03  7.859234213829040527e-01
2.995937962419484393e+03  7.868164181709289551e-01
2.995958394529254292e+03  7.864485383033752441e-01
2.995978826438091346e+03  7.837179303169250488e-01
2.995999258446456224e+03  7.847666144371032715e-01
2.996019690554363478e+03  7.867120504379272461e-01
2.996040122461796273e+03  7.891562581062316895e-01
2.996060554468771443e+03  7.907119393348693848e-01
2.996080986575747374e+03  7.933692932128906250e-01
2.996101418481790461e+03  7.922001481056213379e-01
2.996121850487361371e+03  8.039349317550659180e-01
2.996142282492473896e+03  7.948047518730163574e-01
2.996162714497113484e+03  7.950165271759033203e-01
2.996183146501760348e+03  7.973662614822387695e-01
2.996203578505475889e+03  8.004404306411743164e-01
2.996224010508725769e+03  8.127050995826721191e-01
2.996244442511502712e+03  8.156332373619079590e-01
2.996264874614287692e+03  8.182943463325500488e-01
2.996285306516132550e+03  8.114055395126342773e-01
2.996305738517519785e+03  8.138523101806640625e-01
2.996326170618442120e+03  8.148524761199951172e-01
2.996346602519362932e+03  8.198950886726379395e-01
2.996367034519345907e+03  8.142762184143066406e-01
2.996387466618871258e+03  8.157761693000793457e-01
2.996407898518387810e+03  8.202956318855285645e-01
2.996428330516981077e+03  8.245782852172851562e-01
2.996448762615109445e+03  8.346982598304748535e-01
2.996469194513236289e+03  8.359824419021606445e-01
2.996489626610426058e+03  8.430888652801513672e-01
2.996510058607156679e+03  8.571925163269042969e-01
2.996530490503879264e+03  8.746125102043151855e-01
2.996550922599679325e+03  8.700096607208251953e-01
2.996571354595478624e+03  8.722276091575622559e-01
2.996591786490345839e+03  8.728449344635009766e-01
2.996612218585207302e+03  8.617852926254272461e-01
2.996632650579143956e+03  8.547275662422180176e-01
2.996653082573073334e+03  8.706983327865600586e-01
2.996673514566078666e+03  8.734730482101440430e-01
2.996693946559083997e+03  8.922196030616760254e-01
2.996714378551150730e+03  9.136103391647338867e-01
2.996734810643225501e+03  9.052373170852661133e-01
2.996755242534367426e+03  8.796783685684204102e-01
2.996775674525502836e+03  8.714153766632080078e-01
2.996796106616180623e+03  8.797346949577331543e-01
2.996816538505925564e+03  8.769295215606689453e-01
2.996836970495663991e+03  8.943439722061157227e-01
2.996857402584944793e+03  8.750405907630920410e-01
2.996877834473292751e+03  8.627344369888305664e-01
2.996898266461634194e+03  8.719225525856018066e-01
2.996918698449517251e+03  8.860392570495605469e-01
2.996939130436934647e+03  8.760721683502197266e-01
2.996959562423413445e+03  8.691109418869018555e-01
2.996979994409899518e+03  8.805842995643615723e-01
2.997000426395919931e+03  9.114575982093811035e-01
2.997020858381467406e+03  9.046528339385986328e-01
2.997041290366556495e+03  8.992602229118347168e-01
2.997061722351179924e+03  8.812102675437927246e-01
2.997082154335330415e+03  8.747305870056152344e-01
2.997102586419023282e+03  8.662831783294677734e-01
2.997123018302248965e+03  8.570270538330078125e-01
2.997143450285002473e+03  8.601168990135192871e-01
2.997163882367298356e+03  8.721491098403930664e-01
2.997184314249127056e+03  8.690966963768005371e-01
2.997204746230483579e+03  8.846226334571838379e-01
2.997225178311382479e+03  8.926073908805847168e-01
2.997245610192279855e+03  9.044221639633178711e-01
2.997266042172239395e+03  9.100177288055419922e-01
2.997286474251741311e+03  9.008579850196838379e-01
2.997306906130776042e+03  9.166442155838012695e-01
2.997347770187909191e+03  9.621126055717468262e-01
2.997368202066012600e+03  1.010656952857971191e+00
2.997388634043178172e+03  1.013524532318115234e+00
2.997409066119886120e+03  1.037749528884887695e+00
2.997429497996592545e+03  1.074113965034484863e+00
2.997449929972361133e+03  1.054455637931823730e+00
2.997470362048137758e+03  1.030726432800292969e+00
2.997490794023447961e+03  1.065816044807434082e+00
2.997511225897818804e+03  1.063240051269531250e+00
2.997531657972198445e+03  1.048107862472534180e+00
2.997552089946111664e+03  1.007209777832031250e+00
2.997572521819085523e+03  1.005954384803771973e+00
2.997592953892068181e+03  1.018247127532958984e+00
2.997613385864584416e+03  1.048709630966186523e+00
2.997633817836627713e+03  1.097155928611755371e+00
2.997654249808212626e+03  1.095394015312194824e+00
2.997674681779331877e+03  1.084497451782226562e+00
2.997695113749978191e+03  1.052577614784240723e+00
2.997715545720166119e+03  1.037914395332336426e+00
2.997735977689888387e+03  1.045823693275451660e+00
2.997756409659137717e+03  1.036251425743103027e+00
2.997776841627928661e+03  1.011613249778747559e+00
2.997797273496718844e+03  9.898276925086975098e-01
2.997817705564571952e+03  9.927976727485656738e-01
2.997838137531965913e+03  9.978425502777099609e-01
2.997858569498894212e+03  9.972704648971557617e-01
2.997879001465815236e+03  1.009042620658874512e+00
2.997899433431812213e+03  9.800946116447448730e-01
2.997919865397809190e+03  9.485237598419189453e-01
2.997940297462868330e+03  9.443799257278442383e-01
2.997960729327933223e+03  9.533895254135131836e-01
2.997981161292525940e+03  9.680910110473632812e-01
2.998001593356195372e+03  9.645144939422607422e-01
2.998022025219863281e+03  9.724401831626892090e-01
2.998042457183066290e+03  9.696699380874633789e-01
2.998062889245797123e+03  9.489945173263549805e-01
2.998083321107602387e+03  9.277521371841430664e-01
2.998103753069401137e+03  9.185244441032409668e-01
2.998124185130742262e+03  9.112380743026733398e-01
2.998144616991616203e+03  9.218084812164306641e-01
2.998165048952490906e+03  9.265458583831787109e-01
2.998185481012427772e+03  9.302507638931274414e-01
2.998205912871904729e+03  9.431674480438232422e-01
2.998226344830909511e+03  9.348027110099792480e-01
2.998246776889456669e+03  9.318954348564147949e-01
2.998267208748002304e+03  9.280626773834228516e-01
2.998287640705617378e+03  9.378774166107177734e-01
2.998308072763225937e+03  9.516475796699523926e-01
2.998328504719909688e+03  9.686161279678344727e-01
2.998348936576585402e+03  9.814818501472473145e-01
2.998369368632338592e+03  1.002308249473571777e+00
2.998389800588091020e+03  1.015784263610839844e+00
2.998410232443377026e+03  1.029808044433593750e+00
2.998430664498191618e+03  1.029415249824523926e+00
2.998451096452547063e+03  1.045004010200500488e+00
2.998471528306428809e+03  1.060153365135192871e+00
2.998491960359853692e+03  1.098534107208251953e+00
2.998512392212811392e+03  1.121281266212463379e+00
2.998532824165304191e+03  1.131642222404479980e+00
2.998553256217324815e+03  1.113885402679443359e+00
2.998573688068885531e+03  1.111118435859680176e+00
2.998594120019974071e+03  1.097702383995056152e+00
2.998614552071070648e+03  1.113169670104980469e+00
2.998634983921234380e+03  1.094199657440185547e+00
2.998655415871398873e+03  1.066426634788513184e+00
2.998675847920625529e+03  1.069184184074401855e+00
2.998696279869858699e+03  1.067626595497131348e+00
2.998716711818618933e+03  1.103514075279235840e+00
2.998737143766455119e+03  1.099021911621093750e+00
2.998757575714291306e+03  1.109754323959350586e+00
2.998778007761655317e+03  1.102014183998107910e+00
2.998818871554998623e+03  1.135457634925842285e+00
2.998839303600965650e+03  1.116684317588806152e+00
2.998859735446472769e+03  1.106184840202331543e+00
2.998880167391980649e+03  1.100773453712463379e+00
2.998900599436550692e+03  1.083015203475952148e+00
2.998921031280660827e+03  1.075794458389282227e+00
2.998941463224771724e+03  1.079865455627441406e+00
2.998961895267944783e+03  1.100844025611877441e+00
2.998982327111123595e+03  1.122141957283020020e+00
2.999002759053371847e+03  1.118585944175720215e+00
2.999023191095613583e+03  1.100730180740356445e+00
2.999043622937395412e+03  1.101890206336975098e+00
2.999064054878712341e+03  1.112821459770202637e+00
2.999084486919557094e+03  1.118902206420898438e+00
2.999104918759941938e+03  1.125706911087036133e+00
2.999125350699861883e+03  1.123913288116455078e+00
2.999145782739309652e+03  1.124223351478576660e+00
2.999166214678298275e+03  1.140311956405639648e+00
2.999186646517286135e+03  1.133634209632873535e+00
2.999207078555336921e+03  1.139085769653320312e+00
2.999227510393393459e+03  1.132927775382995605e+00
2.999247942330519436e+03  1.131357789039611816e+00
2.999268374367638899e+03  1.110917687416076660e+00
2.999309238140027446e+03  1.128072261810302734e+00
2.999329670175749925e+03  1.124638676643371582e+00
2.999350102011012495e+03  1.130329251289367676e+00
2.999370533945810166e+03  1.155008792877197266e+00
2.999390965980135661e+03  1.166024804115295410e+00
2.999411397814001248e+03  1.149417281150817871e+00
2.999431829747867596e+03  1.135089278221130371e+00
2.999452261780796107e+03  1.130900263786315918e+00
2.999472693613730371e+03  1.135595202445983887e+00
2.999493125545734074e+03  1.140935063362121582e+00
2.999513557577731262e+03  1.128424525260925293e+00
2.999533989508803643e+03  1.129311203956604004e+00
2.999554421339875262e+03  1.149829745292663574e+00
2.999574853370475466e+03  1.190286040306091309e+00
2.999595285300616524e+03  1.213022947311401367e+00
2.999615717130291159e+03  1.207269310951232910e+00
2.999636149159494380e+03  1.194465041160583496e+00
2.999656581088238454e+03  1.157847762107849121e+00
2.999677012916981766e+03  1.139341831207275391e+00
2.999697444944788003e+03  1.131719946861267090e+00
2.999717876872600755e+03  1.138112187385559082e+00
2.999738308699481422e+03  1.150179266929626465e+00
2.999758740726356336e+03  1.154848456382751465e+00
2.999779172652772104e+03  1.168878197669982910e+00
2.999799604578722210e+03  1.168081879615783691e+00
2.999881332277851470e+03  1.270920038223266602e+00
2.999901764201473270e+03  1.296813011169433594e+00
2.999922196125095070e+03  1.295452117919921875e+00
2.999942628047778271e+03  1.281593918800354004e+00
2.999963059970468748e+03  1.251549959182739258e+00
2.999983491892227903e+03  1.230491518974304199e+00
3.000003923813979782e+03  1.205652475357055664e+00
3.000024355735273275e+03  1.185660600662231445e+00
3.000044787756094593e+03  1.186518192291259766e+00
3.000065219576456002e+03  1.200257778167724609e+00
3.000085651496352511e+03  1.190148711204528809e+00
3.000106083516242506e+03  1.193920016288757324e+00
3.000126515335206932e+03  1.174793720245361328e+00
3.000146947253706458e+03  1.143431067466735840e+00
3.000167379272199469e+03  1.145333409309387207e+00
3.000187811090232572e+03  1.140016794204711914e+00
3.000208243007335113e+03  1.115502834320068359e+00
3.000228675024431141e+03  1.085906505584716797e+00
3.000249106841067260e+03  1.070067882537841797e+00
3.000289970773403184e+03  1.070555210113525391e+00
3.000310402588642319e+03  1.066765069961547852e+00
3.000330834503416554e+03  1.060722589492797852e+00
3.000351266518184275e+03  1.056232929229736328e+00
3.000371698432027188e+03  1.065270066261291504e+00
3.000392130245869339e+03  1.054869174957275391e+00
